NCESSCH;LEAID;LEANM05;SCHNAM05;LCITY05;LSTATE05;LATCOD;LONCOD;MLOCALE;ULOCALE;status05
120033000337;1200330;COLLIER COUNTY SCHOOL DISTRICT;GULFVIEW MIDDLE SCHOOL;NAPLES;FL;26.14392;-81.7993;2;13;1
120033000340;1200330;COLLIER COUNTY SCHOOL DISTRICT;LAKE PARK ELEMENTARY SCHOOL;NAPLES;FL;26.16474;-81.79224;2;13;1
120033000341;1200330;COLLIER COUNTY SCHOOL DISTRICT;TOMMIE BARFIELD ELEMENTARY SCHOOL;MARCO ISLAND;FL;25.93872;-81.71228;2;31;1
120033000342;1200330;COLLIER COUNTY SCHOOL DISTRICT;SHADOWLAWN ELEMENTARY SCHOOL;NAPLES;FL;26.13392;-81.76851;4;22;1
120033000343;1200330;COLLIER COUNTY SCHOOL DISTRICT;NAPLES HIGH SCHOOL;NAPLES;FL;26.171;-81.79704;2;13;1
120033000344;1200330;COLLIER COUNTY SCHOOL DISTRICT;PINECREST ELEMENTARY SCHOOL;IMMOKALEE;FL;26.41427;-81.42535;8;41;1
120033000345;1200330;COLLIER COUNTY SCHOOL DISTRICT;SEA GATE ELEMENTARY SCHOOL;NAPLES;FL;26.21083;-81.8055;2;13;1
120033000346;1200330;COLLIER COUNTY SCHOOL DISTRICT;HIGHLANDS ELEMENTARY SCHOOL;IMMOKALEE;FL;26.43276;-81.42778;4;32;1
120033000347;1200330;COLLIER COUNTY SCHOOL DISTRICT;LAKE TRAFFORD ELEMENTARY SCHOOL;IMMOKALEE;FL;26.4328;-81.45669;4;32;1
120033000348;1200330;COLLIER COUNTY SCHOOL DISTRICT;AVALON ELEMENTARY SCHOOL;NAPLES;FL;26.10908;-81.75175;8;41;1
120033000349;1200330;COLLIER COUNTY SCHOOL DISTRICT;EAST NAPLES MIDDLE SCHOOL;NAPLES;FL;26.14198;-81.75857;4;22;1
120033000350;1200330;COLLIER COUNTY SCHOOL DISTRICT;POINCIANA ELEMENTARY SCHOOL;NAPLES;FL;26.18598;-81.76946;4;22;1
120033000351;1200330;COLLIER COUNTY SCHOOL DISTRICT;GOLDEN GATE ELEMENTARY SCHOOL;NAPLES;FL;26.19064;-81.70486;4;22;1
120033000352;1200330;COLLIER COUNTY SCHOOL DISTRICT;NAPLES PARK ELEMENTARY SCHOOL;NAPLES;FL;26.27225;-81.81038;4;22;1
120033000353;1200330;COLLIER COUNTY SCHOOL DISTRICT;PINE RIDGE MIDDLE SCHOOL;NAPLES;FL;26.21124;-81.78936;4;22;1
120033000354;1200330;COLLIER COUNTY SCHOOL DISTRICT;LELY HIGH SCHOOL;NAPLES;FL;26.09261;-81.71197;4;22;1
120033000355;1200330;COLLIER COUNTY SCHOOL DISTRICT;IMMOKALEE HIGH SCHOOL;IMMOKALEE;FL;26.42538;-81.42429;4;32;1
120033000357;1200330;COLLIER COUNTY SCHOOL DISTRICT;BARRON COLLIER HIGH SCHOOL;NAPLES;FL;26.21464;-81.76817;4;22;1
120033001382;1200330;COLLIER COUNTY SCHOOL DISTRICT;LAUREL OAK ELEMENTARY SCHOOL;NAPLES;FL;26.27304;-81.71306;4;22;1
120033001383;1200330;COLLIER COUNTY SCHOOL DISTRICT;OAKRIDGE MIDDLE SCHOOL;NAPLES;FL;26.26361;-81.68923;4;22;1
120033002094;1200330;COLLIER COUNTY SCHOOL DISTRICT;THE LEARNING CENTER;IMMOKALEE;FL;26.42568;-81.4254;4;32;1
120033002095;1200330;COLLIER COUNTY SCHOOL DISTRICT;MANATEE ELEMENTARY SCHOOL;NAPLES;FL;26.0475;-81.68749;4;22;1
120033002096;1200330;COLLIER COUNTY SCHOOL DISTRICT;STEP BY STEP/TECH;NAPLES;FL;26.21966;-81.76262;4;22;6
120033002099;1200330;COLLIER COUNTY SCHOOL DISTRICT;NEW BEGINNINGS ALTERNATIVE;IMMOKALEE;FL;26.42555;-81.42311;4;32;1
120033002100;1200330;COLLIER COUNTY SCHOOL DISTRICT;SUNSHINE SCHOOL;NAPLES;FL;26.17446;-81.73082;4;22;1
120033002101;1200330;COLLIER COUNTY SCHOOL DISTRICT;NEW BEGINNINGS - NAPLES;NAPLES;FL;26.14198;-81.76202;4;22;1
120033002125;1200330;COLLIER COUNTY SCHOOL DISTRICT;GOLDEN GATE MIDDLE SCHOOL;NAPLES;FL;26.17801;-81.70431;4;22;1
120033002496;1200330;COLLIER COUNTY SCHOOL DISTRICT;BIG CYPRESS ELEMENTARY SCHOOL;NAPLES;FL;26.22883;-81.67151;4;22;1
120033002551;1200330;COLLIER COUNTY SCHOOL DISTRICT;VILLAGE OAKS ELEMENTARY SCHOOL;IMMOKALEE;FL;26.40586;-81.39433;4;32;1
120033002677;1200330;COLLIER COUNTY SCHOOL DISTRICT;GOLDEN TERRACE ELEMENTARY SCHOOL;NAPLES;FL;26.17831;-81.69702;4;22;1
120033002730;1200330;COLLIER COUNTY SCHOOL DISTRICT;VINEYARDS ELEMENTARY SCHOOL;NAPLES;FL;26.22976;-81.72053;4;22;1
120033002731;1200330;COLLIER COUNTY SCHOOL DISTRICT;LELY ELEMENTARY SCHOOL;NAPLES;FL;26.09945;-81.70118;4;22;1
120033002804;1200330;COLLIER COUNTY SCHOOL DISTRICT;IMMOKALEE TEEN PARENTING PROG;IMMOKALEE;FL;26.42538;-81.42429;4;32;1
120033002985;1200330;COLLIER COUNTY SCHOOL DISTRICT;MANATEE MIDDLE SCHOOL;NAPLES;FL;26.0475;-81.68746;4;22;1
120033003038;1200330;COLLIER COUNTY SCHOOL DISTRICT;PELICAN MARSH ELEMENTARY SCHOOL;NAPLES;FL;26.25322;-81.76933;4;22;1
120033003039;1200330;COLLIER COUNTY SCHOOL DISTRICT;NAPLES AREA TEENAGE PARENTING;NAPLES;FL;26.1734;-81.6917;2;22;1
120033003040;1200330;COLLIER COUNTY SCHOOL DISTRICT;D.R.I.L.L. ACADEMY;IMMOKALEE;FL;26.39625;-81.41623;8;41;1
120033003041;1200330;COLLIER COUNTY SCHOOL DISTRICT;BIG CYPRESS WILDERNESS INSTITUTE;OCHOPEE;FL;25.95958;-81.26232;8;43;1
120033003160;1200330;COLLIER COUNTY SCHOOL DISTRICT;THE PHOENIX PROGRAM;NAPLES;FL;26.14198;-81.76205;4;22;1
120033003336;1200330;COLLIER COUNTY SCHOOL DISTRICT;GULF COAST HIGH SCHOOL;NAPLES;FL;26.27304;-81.71005;4;22;1
120033003337;1200330;COLLIER COUNTY SCHOOL DISTRICT;COLLIER COUNTY SUPERINTENDENT'S OFFICE;NAPLES;FL;26.21966;-81.76262;2;22;1
120033003338;1200330;COLLIER COUNTY SCHOOL DISTRICT;THE PACE PROGRAM;IMMOKALEE;FL;26.42107;-81.41781;4;32;1
120033003339;1200330;COLLIER COUNTY SCHOOL DISTRICT;MARCO ISLAND CHARTER MIDDLE;MARCO ISLAND;FL;25.94149;-81.71199;2;31;1
120033003551;1200330;COLLIER COUNTY SCHOOL DISTRICT;CORKSCREW ELEMENTARY SCHOOL;NAPLES;FL;26.29245;-81.59419;8;41;1
120033003552;1200330;COLLIER COUNTY SCHOOL DISTRICT;HOSPITAL/HOMEBOUND;NAPLES;FL;26.21966;-81.76262;4;22;1
120033003692;1200330;COLLIER COUNTY SCHOOL DISTRICT;COLLIER JUVENILE DETENTION CENTER;NAPLES;FL;26.12682;-81.76621;4;22;1
120033003829;1200330;COLLIER COUNTY SCHOOL DISTRICT;OSCEOLA ELEMENTARY SCHOOL;NAPLES;FL;26.21953;-81.76247;4;22;1
120033003830;1200330;COLLIER COUNTY SCHOOL DISTRICT;CALUSA PARK ELEMENTARY SCHOOL;NAPLES;FL;26.14107;-81.71856;4;22;1
120033003957;1200330;COLLIER COUNTY SCHOOL DISTRICT;THE PHOENIX PROGRAM-IMMOKALEE;IMMOKALEE;FL;26.40802;-81.42118;4;32;1
120033003958;1200330;COLLIER COUNTY SCHOOL DISTRICT;INTERNET BASED HIGH SCHOOL;NAPLES;FL;26.14198;-81.76202;4;22;1
120033003959;1200330;COLLIER COUNTY SCHOOL DISTRICT;GOLDEN GATE HIGH SCHOOL;NAPLES;FL;26.1734;-81.6917;2;22;1
120033003960;1200330;COLLIER COUNTY SCHOOL DISTRICT;PALMETTO RIDGE HIGH SCHOOL;NAPLES;FL;26.293;-81.5626;2;41;1
120033003961;1200330;COLLIER COUNTY SCHOOL DISTRICT;NORTH NAPLES MIDDLE SCHOOL;NAPLES;FL;26.3001;-81.7626;2;41;1
120033003962;1200330;COLLIER COUNTY SCHOOL DISTRICT;ESTATES ELEMENTARY SCHOOL;NAPLES;FL;26.3409;-81.5462;2;42;1
120033003963;1200330;COLLIER COUNTY SCHOOL DISTRICT;COLLIER COUNTY DROP-BACK-IN-ACADEMY;NAPLES;FL;26.10923;-81.74216;4;22;1
120033004063;1200330;COLLIER COUNTY SCHOOL DISTRICT;SABAL PALM ELEMENTARY SCHOOL;NAPLES;FL;26.26363;-81.5297;8;42;1
120033004064;1200330;COLLIER COUNTY SCHOOL DISTRICT;GOLDEN GATE INTERMEDIATE CENTER SOUTH;NAPLES;FL;;;N;N;2
120033004065;1200330;COLLIER COUNTY SCHOOL DISTRICT;GOLDEN GATE INTERMEDIATE CENTER NORTH;NAPLES;FL;;;N;N;2
120033004066;1200330;COLLIER COUNTY SCHOOL DISTRICT;NAPLES TECHNOLOGY ACADEMY (ACE);NAPLES;FL;26.14198;-81.76208;4;22;1
120033004067;1200330;COLLIER COUNTY SCHOOL DISTRICT;RENAISSANCE PROGRAM;NAPLES;FL;;;N;N;2
120033004329;1200330;COLLIER COUNTY SCHOOL DISTRICT;CORKSCREW MIDDLE SCHOOL;NAPLES;FL;26.29245;-81.59372;2;41;1
120033004330;1200330;COLLIER COUNTY SCHOOL DISTRICT;IMMOKALEE COMMUNITY SCHOOL;IMMOKALEE;FL;26.41885;-81.42052;4;32;1
120033004488;1200330;;WALKER CAREER AND TECHNICAL HIGH SCHOOL;NAPLES;FL;;;N;N;7
120033004489;1200330;;MIDDLE SCHOOL EE;NAPLES;FL;;;N;N;7
120033004490;1200330;;ELEMENTARY SCHOOL I;NAPLES;FL;;;N;N;7
120033004491;1200330;;ELEMENTARY SCHOOL G;NAPLES;FL;;;N;N;7
120033004492;1200330;;ELEMENTARY SCHOOL J;NAPLES;FL;;;N;N;7
120033004493;1200330;;MIDDLE SCHOOL DD;NAPLES;FL;;;N;N;7
120033004494;1200330;;HIGH SCHOOL DDD;NAPLES;FL;;;N;N;7
120033004495;1200330;;ELEMENTARY SCHOOL M;NAPLES;FL;;;N;N;7
120033004496;1200330;;IMMOKALEE ELEMENTARY SCHOOL;NAPLES;FL;;;N;N;7
120033004497;1200330;;ELEMENTARY SCHOOL L;NAPLES;FL;;;N;N;7
120033004498;1200330;;HIGH SCHOOL EEE;NAPLES;FL;;;N;N;7
120033004499;1200330;;ELEMENTARY SCHOOL K;NAPLES;FL;;;N;N;7
120033004500;1200330;;ELEMENTARY SCHOOL H;NAPLES;FL;;;N;N;7
120033004501;1200330;;MIDDLE SCHOOL CC;NAPLES;FL;;;N;N;7
120033004502;1200330;;ESE/EXTENDED SCHOOL YEAR PROG.;NAPLES;FL;;;N;N;7
120033005446;1200330;COLLIER COUNTY SCHOOL DISTRICT;FIRST COLLIER COUNTY CHARTER SCHOOL, INC.;NAPLES;FL;26.1739;-81.745;4;22;3
120036000358;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;COLUMBIA HIGH SCHOOL;LAKE CITY;FL;30.1474;-82.6363;6;32;1
120036000359;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;RICHARDSON MIDDLE SCHOOL;LAKE CITY;FL;30.18182;-82.6292;6;32;1
120036000360;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;MELROSE PARK ELEMENTARY SCHOOL;LAKE CITY;FL;30.18591;-82.62074;6;32;1
120036000361;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;EASTSIDE ELEMENTARY SCHOOL;LAKE CITY;FL;30.18528;-82.60701;6;32;1
120036000362;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;FIVE POINTS ELEMENTARY SCHOOL;LAKE CITY;FL;30.20762;-82.68024;6;41;1
120036000363;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;FORT WHITE ELEMENTARY SCHOOL;FORT WHITE;FL;29.8909;-82.6728;7;42;1
120036000364;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;SUMMERS ELEMENTARY SCHOOL;LAKE CITY;FL;30.18189;-82.64936;6;32;1
120036000365;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;NIBLACK ELEMENTARY SCHOOL;LAKE CITY;FL;30.20007;-82.62897;6;32;1
120036000366;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;CHALLENGE LEARNING CENTER;LAKE CITY;FL;30.1966;-82.6551;6;41;1
120036002102;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;COLUMBIA CITY ELEMENTARY SCHOOL;LAKE CITY;FL;30.0847;-82.6777;6;42;1
120036002113;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;COLUMBIA COUNTY SUPERINTENDENT'S OFFICE;LAKE CITY;FL;30.1893;-82.63997;6;32;1
120036002732;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;LAKE CITY MIDDLE SCHOOL;LAKE CITY;FL;30.1787;-82.643;6;32;1
120036004331;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;FORT WHITE HIGH SCHOOL;FORT WHITE;FL;29.9357;-82.701;7;42;1
120036004332;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;WESTSIDE ELEMENTARY SCHOOL;LAKE CITY;FL;30.1905;-82.6412;6;32;1
120036004333;1200360;COLUMBIA COUNTY SCHOOL DISTRICT;DAMASCUS ROAD PROJECT;LAKE CITY;FL;30.19477;-82.63306;6;32;1
120036004503;1200360;;FORT WHITE ADULT EDUCATION;LAKE CITY;FL;;;N;N;7
120039000367;1200390;DADE COUNTY SCHOOL DISTRICT;AIR BASE ELEMENTARY SCHOOL;HOMESTEAD;FL;25.51457;-80.39863;3;21;1
120039000368;1200390;DADE COUNTY SCHOOL DISTRICT;LENORA BRAYNON SMITH;MIAMI;FL;25.81804;-80.21582;1;11;1
120039000369;1200390;DADE COUNTY SCHOOL DISTRICT;ARCOLA LAKE ELEMENTARY SCHOOL;MIAMI;FL;25.84849;-80.21499;3;21;1
120039000370;1200390;DADE COUNTY SCHOOL DISTRICT;AUBURNDALE ELEMENTARY SCHOOL;MIAMI;FL;25.7667;-80.24844;1;11;1
120039000371;1200390;DADE COUNTY SCHOOL DISTRICT;AVOCADO ELEMENTARY SCHOOL;HOMESTEAD;FL;25.49406;-80.46615;3;21;1
120039000372;1200390;DADE COUNTY SCHOOL DISTRICT;BANYAN ELEMENTARY SCHOOL;MIAMI;FL;25.7411;-80.33353;3;21;1
120039000373;1200390;DADE COUNTY SCHOOL DISTRICT;RUTH K. BROAD-BAY HARBOR ELEMENTARY;BAY HARBOR ISLAND;FL;25.88346;-80.13206;3;21;1
120039000374;1200390;DADE COUNTY SCHOOL DISTRICT;BEL-AIRE ELEMENTARY SCHOOL;MIAMI;FL;25.58777;-80.35569;3;21;1
120039000376;1200390;DADE COUNTY SCHOOL DISTRICT;BISCAYNE ELEMENTARY SCHOOL;MIAMI BEACH;FL;25.86138;-80.12728;2;13;1
120039000377;1200390;DADE COUNTY SCHOOL DISTRICT;BISCAYNE GARDENS ELEMENTARY;MIAMI;FL;25.91268;-80.20903;3;21;1
120039000378;1200390;DADE COUNTY SCHOOL DISTRICT;VAN E. BLANTON ELEMENTARY SCHOOL;MIAMI;FL;25.86967;-80.21513;3;21;1
120039000379;1200390;DADE COUNTY SCHOOL DISTRICT;BLUE LAKES ELEMENTARY SCHOOL;MIAMI;FL;25.71969;-80.34435;3;21;1
120039000380;1200390;DADE COUNTY SCHOOL DISTRICT;BRENTWOOD ELEMENTARY SCHOOL;MIAMI GARDENS;FL;25.9478;-80.25244;3;21;1
120039000381;1200390;DADE COUNTY SCHOOL DISTRICT;JAMES H. BRIGHT ELEMENTARY;HIALEAH;FL;25.84427;-80.30337;3;21;1
120039000382;1200390;DADE COUNTY SCHOOL DISTRICT;BROADMOOR ELEMENTARY SCHOOL;MIAMI;FL;25.84996;-80.25318;3;21;1
120039000383;1200390;DADE COUNTY SCHOOL DISTRICT;W. J. BRYAN ELEMENTARY;NORTH MIAMI;FL;25.89038;-80.17436;3;21;1
120039000385;1200390;DADE COUNTY SCHOOL DISTRICT;BUNCHE PARK ELEMENTARY SCHOOL;OPA-LOCKA;FL;25.92037;-80.23786;3;21;1
120039000386;1200390;DADE COUNTY SCHOOL DISTRICT;CAMPBELL DRIVE ELEMENTARY SCHOOL;OPA LOCKA;FL;25.4821;-80.44586;3;21;1
120039000387;1200390;DADE COUNTY SCHOOL DISTRICT;CARIBBEAN ELEMENTARY SCHOOL;MIAMI;FL;25.58058;-80.38635;3;21;1
120039000388;1200390;DADE COUNTY SCHOOL DISTRICT;CAROL CITY ELEMENTARY SCHOOL;CAROL CITY;FL;25.93104;-80.27272;3;21;1
120039000389;1200390;DADE COUNTY SCHOOL DISTRICT;GEORGE W. CARVER ELEMENTARY SCHOOL;CORAL GABLES;FL;25.72731;-80.259;3;21;1
120039000390;1200390;DADE COUNTY SCHOOL DISTRICT;FIENBERG-FISHER ELEMENTARY SCHOOL;MIAMI BEACH;FL;25.78588;-80.1323;2;13;1
120039000391;1200390;DADE COUNTY SCHOOL DISTRICT;WILLIAM A. CHAPMAN ELEMENTARY SCHOOL;HOMESTEAD;FL;25.5139;-80.4164;3;21;1
120039000392;1200390;DADE COUNTY SCHOOL DISTRICT;CITRUS GROVE ELEMENTARY SCHOOL;MIAMI;FL;25.77817;-80.23125;1;11;1
120039000393;1200390;DADE COUNTY SCHOOL DISTRICT;COCONUT GROVE ELEMENTARY SCHOOL;COCONUT GROVE;FL;25.72898;-80.24346;1;11;1
120039000394;1200390;DADE COUNTY SCHOOL DISTRICT;COLONIAL DRIVE ELEMENTARY SCHOOL;MIAMI;FL;25.62049;-80.36671;3;21;1
120039000395;1200390;DADE COUNTY SCHOOL DISTRICT;COMSTOCK ELEMENTARY SCHOOL;MIAMI;FL;25.79848;-80.22575;1;11;1
120039000397;1200390;DADE COUNTY SCHOOL DISTRICT;CORAL GABLES ELEMENTARY SCHOOL;CORAL GABLES;FL;25.75366;-80.25655;3;21;1
120039000398;1200390;DADE COUNTY SCHOOL DISTRICT;CORAL PARK ELEMENTARY SCHOOL;MIAMI;FL;25.75601;-80.35027;3;21;1
120039000399;1200390;DADE COUNTY SCHOOL DISTRICT;CORAL REEF ELEMENTARY SCHOOL;MIAMI;FL;25.62928;-80.32213;3;21;1
120039000400;1200390;DADE COUNTY SCHOOL DISTRICT;CORAL TERRACE ELEMENTARY SCHOOL;MIAMI;FL;25.74787;-80.30559;3;21;1
120039000401;1200390;DADE COUNTY SCHOOL DISTRICT;CORAL WAY K-8 CENTER;MIAMI;FL;25.75367;-80.21647;1;11;1
120039000402;1200390;DADE COUNTY SCHOOL DISTRICT;CRESTVIEW ELEMENTARY SCHOOL;OPA-LOCKA;FL;25.94466;-80.2373;3;21;1
120039000403;1200390;DADE COUNTY SCHOOL DISTRICT;CUTLER RIDGE ELEMENTARY SCHOOL;MIAMI;FL;25.5785;-80.35289;3;21;1
120039000404;1200390;DADE COUNTY SCHOOL DISTRICT;CYPRESS ELEMENTARY SCHOOL;MIAMI;FL;25.71668;-80.37817;3;21;1
120039000405;1200390;DADE COUNTY SCHOOL DISTRICT;FREDERICK R. DOUGLASS ELEMENTARY;MIAMI;FL;25.78549;-80.20002;1;11;1
120039000406;1200390;DADE COUNTY SCHOOL DISTRICT;CHARLES R DREW ELEMENTARY SCHOOL;MIAMI;FL;25.82989;-80.22643;3;21;1
120039000407;1200390;DADE COUNTY SCHOOL DISTRICT;PAUL LAURENCE DUNBAR ELEMENTARY SCHOOL;MIAMI;FL;25.79527;-80.20253;1;11;1
120039000408;1200390;DADE COUNTY SCHOOL DISTRICT;JOHN G. DUPUIS ELEMENTARY SCHOOL;HIALEAH;FL;25.87601;-80.30607;3;21;1
120039000409;1200390;DADE COUNTY SCHOOL DISTRICT;AMELIA EARHART ELEMENTARY SCHOOL;HIALEAH;FL;25.87675;-80.26876;3;21;1
120039000410;1200390;DADE COUNTY SCHOOL DISTRICT;EARLINGTON HEIGHTS ELEMENTARY SCHOOL;MIAMI;FL;25.81847;-80.23289;3;21;1
120039000411;1200390;DADE COUNTY SCHOOL DISTRICT;EDISON PARK ELEMENTARY SCHOOL;MIAMI;FL;25.83588;-80.20469;1;11;1
120039000412;1200390;DADE COUNTY SCHOOL DISTRICT;EMERSON ELEMENTARY SCHOOL;MIAMI;FL;25.73677;-80.32571;3;21;1
120039000413;1200390;DADE COUNTY SCHOOL DISTRICT;LILLIE C. EVANS ELEMENTARY SCHOOL;MIAMI;FL;25.84314;-80.22915;3;21;1
120039000414;1200390;DADE COUNTY SCHOOL DISTRICT;EVERGLADES K-8 CENTER;MIAMI;FL;25.7551;-80.33131;3;21;1
120039000415;1200390;DADE COUNTY SCHOOL DISTRICT;DAVID FAIRCHILD ELEMENTARY SCHOOL;MIAMI;FL;25.72925;-80.28753;3;21;1
120039000416;1200390;DADE COUNTY SCHOOL DISTRICT;FAIRLAWN ELEMENTARY COMMUNITY SCHOOL;MIAMI;FL;25.76668;-80.29354;1;11;1
120039000417;1200390;DADE COUNTY SCHOOL DISTRICT;FLAGAMI ELEMENTARY SCHOOL;MIAMI;FL;25.76118;-80.31852;3;21;1
120039000418;1200390;DADE COUNTY SCHOOL DISTRICT;HENRY M. FLAGLER ELEMENTARY SCHOOL;MIAMI;FL;25.77209;-80.2799;1;11;1
120039000419;1200390;DADE COUNTY SCHOOL DISTRICT;FLAMINGO ELEMENTARY SCHOOL;HIALEAH;FL;25.85277;-80.26854;3;21;1
120039000421;1200390;DADE COUNTY SCHOOL DISTRICT;FLORIDA CITY ELEMENTARY SCHOOL;FLORIDA CITY;FL;25.45084;-80.48638;3;21;1
120039000422;1200390;DADE COUNTY SCHOOL DISTRICT;GLORIA FLOYD ELEMENTARY SCHOOL;MIAMI;FL;25.65089;-80.3713;2;13;1
120039000423;1200390;DADE COUNTY SCHOOL DISTRICT;BENJAMIN FRANKLIN ELEMENTARY SCHOOL;NORTH MIAMI;FL;25.89547;-80.22042;3;21;1
120039000424;1200390;DADE COUNTY SCHOOL DISTRICT;FULFORD ELEMENTARY SCHOOL;NORTH MIAMI BEACH;FL;25.92409;-80.16441;3;21;1
120039000426;1200390;DADE COUNTY SCHOOL DISTRICT;GOLDEN GLADES ELEMENTARY SCHOOL;OPA-LOCKA;FL;25.92472;-80.24797;3;21;1
120039000428;1200390;DADE COUNTY SCHOOL DISTRICT;GRATIGNY ELEMENTARY SCHOOL;MIAMI;FL;25.88502;-80.19757;3;21;1
120039000429;1200390;DADE COUNTY SCHOOL DISTRICT;GREENGLADE ELEMENTARY SCHOOL;MIAMI;FL;25.73932;-80.40106;3;21;1
120039000430;1200390;DADE COUNTY SCHOOL DISTRICT;GREYNOLDS PARK ELEMENTARY SCHOOL;NORTH MIAMI BEACH;FL;25.93995;-80.17009;3;21;1
120039000431;1200390;DADE COUNTY SCHOOL DISTRICT;GULFSTREAM ELEMENTARY SCHOOL;MIAMI;FL;25.57317;-80.34788;3;21;1
120039000432;1200390;DADE COUNTY SCHOOL DISTRICT;HIALEAH ELEMENTARY SCHOOL;HIALEAH;FL;25.82954;-80.2705;3;21;1
120039000433;1200390;DADE COUNTY SCHOOL DISTRICT;HIBISCUS ELEMENTARY SCHOOL;NORTH MIAMI BEACH;FL;25.94543;-80.20324;3;21;1
120039000434;1200390;DADE COUNTY SCHOOL DISTRICT;VIRGINIA A BOONE-HIGHLAND OAKS SCHOOL;MIAMI;FL;25.9652;-80.15384;3;21;1
120039000435;1200390;DADE COUNTY SCHOOL DISTRICT;HOLMES ELEMENTARY SCHOOL;MIAMI;FL;25.8433;-80.2292;3;21;1
120039000436;1200390;DADE COUNTY SCHOOL DISTRICT;THENA CROWDER ELEMENTARY SCHOOL;MIAMI;FL;25.83526;-80.20975;1;11;1
120039000437;1200390;DADE COUNTY SCHOOL DISTRICT;HOWARD DRIVE ELEMENTARY SCHOOL;MIAMI;FL;25.64419;-80.31787;3;21;1
120039000438;1200390;DADE COUNTY SCHOOL DISTRICT;MADIE IVES COMMUNITY ELEMENTARY SCHOOL;NORTH MIAMI BEACH;FL;25.96728;-80.17467;3;21;1
120039000440;1200390;DADE COUNTY SCHOOL DISTRICT;KENDALE ELEMENTARY SCHOOL;MIAMI;FL;25.68107;-80.36889;2;13;1
120039000441;1200390;DADE COUNTY SCHOOL DISTRICT;KENDALE LAKES ELEMENTARY SCHOOL;MIAMI;FL;25.69206;-80.42322;3;21;1
120039000442;1200390;DADE COUNTY SCHOOL DISTRICT;KENSINGTON PARK ELEMENTARY SCHOOL;MIAMI;FL;25.77928;-80.24338;1;11;1
120039000443;1200390;DADE COUNTY SCHOOL DISTRICT;KENWOOD K-8 CENTER;MIAMI;FL;25.68434;-80.32337;2;13;1
120039000444;1200390;DADE COUNTY SCHOOL DISTRICT;KEY BISCAYNE K-8 CENTER;KEY BISCAYNE;FL;25.69069;-80.16635;3;31;1
120039000445;1200390;DADE COUNTY SCHOOL DISTRICT;MARTIN LUTHER KING ELEMENTARY SCHOOL;MIAMI;FL;25.83977;-80.21907;3;21;1
120039000446;1200390;DADE COUNTY SCHOOL DISTRICT;KINLOCH PARK ELEMENTARY SCHOOL;MIAMI;FL;25.77247;-80.26521;1;11;1
120039000447;1200390;DADE COUNTY SCHOOL DISTRICT;LAKE STEVENS ELEMENTARY SCHOOL;OPA-LOCKA;FL;25.93926;-80.28612;3;21;1
120039000448;1200390;DADE COUNTY SCHOOL DISTRICT;LAKEVIEW ELEMENTARY SCHOOL;MIAMI;FL;25.87939;-80.22059;3;21;1
120039000450;1200390;DADE COUNTY SCHOOL DISTRICT;LEEWOOD ELEMENTARY SCHOOL;MIAMI;FL;25.65383;-80.36181;2;13;1
120039000451;1200390;DADE COUNTY SCHOOL DISTRICT;LEISURE CITY K-8 CENTER;HOMESTEAD;FL;25.49925;-80.43336;3;21;1
120039000452;1200390;DADE COUNTY SCHOOL DISTRICT;LAURA C. SAUNDERS ELEMENTARY SCHOOL;HOMESTEAD;FL;25.46248;-80.48453;3;21;1
120039000453;1200390;DADE COUNTY SCHOOL DISTRICT;LIBERTY CITY ELEMENTARY SCHOOL;MIAMI;FL;25.83906;-80.22832;3;21;1
120039000454;1200390;DADE COUNTY SCHOOL DISTRICT;LITTLE RIVER ELEMENTARY SCHOOL;MIAMI;FL;25.84496;-80.2053;1;11;1
120039000455;1200390;DADE COUNTY SCHOOL DISTRICT;LORAH PARK ELEMENTARY SCHOOL;MIAMI;FL;25.82192;-80.24684;3;21;1
120039000456;1200390;DADE COUNTY SCHOOL DISTRICT;LUDLAM ELEMENTARY SCHOOL;SOUTH MIAMI;FL;25.70197;-80.3011;3;21;1
120039000457;1200390;DADE COUNTY SCHOOL DISTRICT;FRANK CRAWFORD MARTIN ELEMENTARY SCHOOL;MIAMI;FL;25.63622;-80.37501;3;21;1
120039000458;1200390;DADE COUNTY SCHOOL DISTRICT;MEADOWLANE ELEMENTARY SCHOOL;HIALEAH;FL;25.85992;-80.30066;3;21;1
120039000459;1200390;DADE COUNTY SCHOOL DISTRICT;MELROSE ELEMENTARY SCHOOL;MIAMI;FL;25.80794;-80.24539;3;21;1
120039000461;1200390;DADE COUNTY SCHOOL DISTRICT;MIAMI GARDENS ELEMENTARY SCHOOL;OPA LOCKA;FL;25.95018;-80.27457;3;21;1
